id,E0,T0,I10,beta,k,p,c,delta,xi,a,tau,d_E,delta_E,K_delta_E,V_sse,C_sse,sse,PID,AIC
4250,525965.4015,400000000.0,75.0,8.549289365043658e-05,4.0,0.037947251089711295,5.358344376710092,0.48515467909384546,0.010181264040494171,0.20379052306618187,0.4287845156346134,0.8637508266861804,25.786438504389064,2566.205556614669,12.245421976683367,0.29212111637310717,12.537543093056474,103.0,-8.480226578338598
3900,525965.4015,400000000.0,75.0,0.0001522173106371359,4.0,0.12373046973109851,5.132108034526378,0.48515467909384546,0.011141715240555081,0.85914739759661,0.7298769143601482,2.1957068616953395,48.346141084940164,45991.94317981663,24.237085964614128,0.2930549630958729,24.53014092771,103.0,-8.454693135034287
9774,525965.4015,400000000.0,75.0,0.0001250692182808107,4.0,0.1986069795350871,31.50100823718895,0.48515467909384546,0.0526686181051392,0.8385238063118617,1.203218183923539,3.231330237852234,92.61016606940161,4069.1634394021635,117.1015780734964,0.29315237515157255,117.39473044864798,103.0,-8.452034360904644
6384,525965.4015,400000000.0,75.0,0.00020787620523757565,4.0,0.11404100973231344,39.301880030010366,0.48515467909384546,0.09043468907477481,0.21393327287835318,1.5947240835769123,1.2847802683834781,78.84431866184642,54511.4778405852,76.65070426915572,0.2934660099103611,76.94417027906609,103.0,-8.443479980839939
1064,525965.4015,400000000.0,75.0,0.00018664730935812247,4.0,0.039505553718226866,54.80200278374095,0.48515467909384546,0.08596475168158162,0.5738656545462718,0.8964642187262418,7.841910810402852,77.27105725347785,63110.64978419141,92.8220110252456,0.29366813338657094,93.11567915863218,103.0,-8.437971911203668
1989,525965.4015,400000000.0,75.0,3.509606791024909e-05,4.0,0.2578974825489897,51.68926121287577,0.48515467909384546,0.011341929069683737,0.28101065830284594,0.6667418700689819,0.9524135582147779,24.64618482309442,7162.876225417078,2.970769013593563,0.2938174200219221,3.2645864336154853,103.0,-8.433906132559116
3420,525965.4015,400000000.0,75.0,0.00014444368910718634,4.0,0.2694850862176165,5.71927572973149,0.48515467909384546,0.13984950254427483,0.40319698437346957,1.271843232066111,9.685692613781644,76.2895730721103,3348.4970361879755,27.839643542673254,0.29456832080500217,28.134211863478257,103.0,-8.413486842596342
6156,525965.4015,400000000.0,75.0,0.00015761700975306853,4.0,0.1898993980327756,21.246933330489295,0.48515467909384546,0.29531640268925,0.8037679836221546,1.7731492087475997,9.298682161320585,75.55345993608465,20977.78319041995,117.18115677705823,0.2946798928223477,117.47583666988058,103.0,-8.410457300448265
3066,525965.4015,400000000.0,75.0,8.668877521253449e-05,4.0,0.1689273196582628,20.7517414122952,0.48515467909384546,0.09658164064298229,0.6174118604065272,1.173709413222233,4.7508055793831065,55.86604194512387,12485.211505640467,98.24024928540337,0.29487509204535456,98.53512437744872,103.0,-8.405159766270117
5315,525965.4015,400000000.0,75.0,4.600892950560244e-05,4.0,0.041587746379200784,9.026386458279598,0.48515467909384546,0.05275527750984452,0.9736252338099834,0.9992302283197436,8.688118351021378,33.219737819157984,20137.55104579924,3.6573138056134047,0.295028548792184,3.9523423544055887,103.0,-8.400997547503046
