param_x,param_y,103.0,107.0,110.0,111.0,112.0,204.0,207.0,302.0,307.0,308.0,311.0,312.0,Population,Overall_minus_Pop
beta,p,-0.2881915211896976,0.19545241283413964,-0.7301021786369466,-0.7784448930713558,0.2251208666796124,0.886487425354467,-0.9096918154568148,-0.7142159953793753,-0.7908592717764592,-0.14372866866002565,-0.05617954996337247,0.1508213094773298,-0.13028338281197532,-0.8494973382413874
beta,c,0.6364910227149734,-0.2529861540203217,-0.33952503930291433,0.2362594571005361,0.8332349605061083,0.8663930025450735,-0.14092210729812957,0.714880226009656,-0.22959001575123364,0.6321301788347837,0.97077321422223,0.7315701849058018,0.8033302885398192,0.5859806173128178
beta,delta,-0.8696220971315413,-0.34183305277704606,-0.6767738546656302,-0.4378736853456914,-0.5517159092124092,-0.7555066188109882,-0.4086805274340482,-0.7825546694107549,-0.21513901339706515,-0.7058355719996252,-0.20828250675676455,0.07315321909189648,-0.7016601795689883,-0.15788892483136124
beta,xi,-0.7380099252284058,-0.5877182185261667,0.25005861157567993,-0.20856118735731838,-0.22757579432845923,-0.7244952040230519,0.25182547064051053,0.2718977386625803,0.4683067704605087,-0.44306523545129306,-0.5726398897000277,-0.1204589640789253,0.0417234917228466,0.08599939229628233
beta,a,0.3311930552731878,-0.39768052328396725,0.11753733897640305,0.04592580627043916,-0.18697965744880127,-0.9497490981431247,-0.5912600635466075,-0.35302156346461655,-0.48232125548502075,0.08308037234174984,-0.2461271161058578,-0.2302536113702672,-0.17770574184344792,-0.0621350061486658
beta,d_E,-0.6528760648022764,-0.3291004975743314,0.3426698557571402,-0.315041246689899,-0.292380472504793,-0.915314932684597,0.2234128662838131,0.18480006095678997,0.4177820685312998,-0.5030901721242215,-0.32889379481034103,-0.0313272569172066,0.25136368700174483,-0.342670696621731
beta,delta_E,0.7646141847682183,-0.4334289514829629,0.5087557629037452,0.3605669350569083,0.20880970707736876,-0.4241766819646274,0.33133057588407644,0.5860142291219027,-0.077041436840504,0.616671757878821,-0.4738427639563676,-0.20979435234029584,0.5083483544140612,0.1499733462948572
beta,K_delta_E,-0.13805020861707645,0.5603841427364747,-0.06519567114053061,0.20412773730448835,-0.251033059263677,0.9287003780021081,0.28585227247114153,0.3764510327239866,0.14833902211565886,-0.006896824580271677,0.044097939169509784,-0.281079918862882,0.03565024742332687,0.19056332379871427
beta,zeta,-0.07397498032132323,0.14110314974743363,-0.03816573261096317,-0.08436095589937967,0.06348157098534632,-0.9295605940154417,-0.07789040174609403,-0.24331297879483121,-0.29956544704338023,0.2441496613834111,0.41956108905712325,0.03168241468733526,0.3269641334440357,-0.3870939513659798
beta,tau_memory,-0.4327652828434789,0.551467376490193,-0.13728397015428054,-0.16600907781026092,0.4857345122026889,0.9347572197198905,-0.02023345531932277,0.2829719013617766,-0.051437413212825266,-0.056923074257694224,-0.7940272993727242,-0.03794641415238567,0.12360235550083506,0.40197786881834446
p,c,0.5181385575350985,-0.3888657450663601,0.8646350096383373,0.1637383560626469,0.6968350396721505,0.6732380350968219,0.2571121347027263,-0.16624443361784214,0.6638682025487846,0.5791508355898415,0.15795547021472753,0.7588257898560026,0.26655030941600416,-0.3647939304109817
p,delta,0.23022363532819046,0.24985471464409348,0.7717363201131553,0.5038301286303921,-0.3009787846695022,-0.8035018159472364,0.3748366422537833,0.6777752940089505,0.023567372778952364,-0.18917560332399883,-0.42905592162058576,0.46911426755796704,0.08572283712408059,0.41987536669646264
p,xi,0.15267038691826007,-0.28964622428536996,-0.11775982649097426,0.0787978526976701,-0.5510988915819816,-0.7473745811869109,-0.21830481417097108,-0.24787677785796536,-0.4039845820101733,-0.16189488375639688,-0.0663422364124548,-0.2424659906415291,-0.052410090422831915,-0.1702256660251772
p,a,-0.0753414736784891,-0.49365418053640764,-0.16482993523772355,-0.05780390427735138,0.11280615062613672,-0.8894458989856535,0.47891791178654214,0.37182946631966474,0.23011354212233434,-0.09690096546599943,0.12900633374928877,-0.2220598734118622,-0.26331214894408284,-0.047755482898804706
p,d_E,0.49916765536430713,-0.4348021710254623,-0.11409270331383377,0.2479463305121161,-0.661080832805729,-0.8714897103029995,-0.20386693878997306,-0.28345182346446784,-0.2660995503911736,-0.24862315066679674,0.04969395298373854,-0.2649868453815672,0.07493344820237585,0.22212807269079482
p,delta_E,0.045947894972493165,-0.46318348063785114,-0.6856469758199364,-0.35847998574061124,0.24307048308501444,-0.4773619039003841,-0.3590313300560185,-0.7273445464995523,0.13385261147736022,0.14040847346037924,0.33825259218424836,-0.37568439498593853,0.08194074958248856,-0.41053151969155804
p,K_delta_E,0.4464895348311469,0.5760241394665041,-0.027198651914457212,-0.15146392786084664,0.062045293716478385,0.9190726472227219,-0.32160525571967646,-0.5201850299312198,-0.19450038996933589,-0.21748220149861117,-0.1176936397245642,-0.36781794724040884,0.0843534777158847,-0.430074584739372
p,zeta,0.3337839995565522,0.06851166970893764,-0.04868379652972865,-0.02528367125291444,0.07234352615738505,-0.8757569137970388,0.1023487052947426,0.12593395231158122,0.24303750221586742,0.14687711550457422,0.2588624385952956,-0.013052490037004255,0.40219892130004026,0.37829217318309266
p,tau_memory,0.45073032389607814,0.47520769301259635,0.14062178998424243,0.1320298387603466,0.27742185363359556,0.8736745229275837,0.001669781222418427,-0.2795503886352401,0.08342448902221915,-0.1600398447738981,-0.21276552415053693,-0.023158184014163707,0.015907420818830953,-0.2530127177417639
c,delta,-0.607516004060224,-0.3992267179522122,0.6238124156196249,-0.07468224830815556,-0.5924393337977176,-0.7384970600998226,0.2808555153591746,-0.5188117708643885,-0.2574010426110927,-0.7327491569718608,-0.29492722181526404,0.2789515003827839,-0.6138684543196932,0.12649817837120622
c,xi,-0.5530446477430623,0.789055691368829,0.018408138530538593,-0.2391379760808951,-0.4585751427440999,-0.593904298318288,-0.2230726572511626,0.278604094369452,0.00047851757208774905,-0.46301504421338846,-0.5408404055849559,-0.18588838023419188,0.04089795583146052,-0.3233922645985722
c,a,0.25261870891963173,0.8935462948178896,-0.2176117076510625,0.13029957065154948,0.0036200662565264562,-0.8463711575587626,0.08569727077929447,-0.15746384825579937,-0.1878530963476291,0.02773253008743484,-0.19293552816232593,-0.22717554015236657,-0.2640056757410897,0.0670636290701839
c,d_E,-0.20512449286150447,0.8928738776992086,0.08463984695963134,-0.20412656753116679,-0.5689842252703208,-0.8503002134621576,-0.2602779730495322,0.10083084046250243,0.10077886081016751,-0.5955999054599618,-0.27914062730837824,-0.15829698521028915,0.23445320889207544,-0.35099748806338377
c,delta_E,0.7431563955359095,0.8762748303618116,-0.6106958252964865,0.1582741745478837,0.3503154853600791,-0.07250874984417129,-0.4947875197464889,0.22276760853933206,0.15733934720355208,0.6317768069867723,-0.3639732763837788,-0.32484128323104833,0.5423138643957643,0.0719356818139203
